paper_id,title,score
118610,Asymmetric Dual-Lens Video Deblurring,2.53
115814,A Set of Generalized Components to Achieve Effective Poison-only Clean-label Backdoor Attacks with Collaborative Sample Selection and Triggers,3.44
119228,SegMASt3R: Leveraging Geometric Foundation Models for Wide-Baseline Segment Matching,4.33
115524,KORGym: A Dynamic Game Platform for LLM Reasoning Evaluation,3.46
120197,MTRec: Learning to Align with User Preferences via Mental Reward Models,4.44
121379,Generalizing Verifiable Instruction Following,3.9
119374,UniteFormer: Unifying Node and Edge Modalities in Transformers for Vehicle Routing Problem,4.02
117315,Q3R: Quadratic Reweighted Rank Regularizer for Effective Low-Rank Training,3.77
120148,Data Efficient Adaptation in Large Language Models via Continuous Low-Rank Fine-Tuning,4.27
120025,Structural Causal Bandits under Markov Equivalence,2.99
119070,Non-Stationary Structural Causal Bandits,2.73
115700,Panacea: Mitigating Harmful Fine-tuning for Large Language Models via Post-fine-tuning Perturbation,3.9
119480,PRESCRIBE: Predicting Single-Cell Responses with Bayesian Estimation,3.56
117122,DISCO: Disentangled Communication Steering for Large Language Models,2.84
118127,Optical Coherence Tomography Harmonization with Anatomy-Guided Latent Metric Schrödinger Bridges,4.5
115442,"Kirby-Judge: Think Once, Judge Anywhere",3.77
119167,OCN: Effectively Utilizing Higher-Order Common Neighbors for Better Link Prediction,3.28
121695,Rethinking Evaluation of Infrared Small Target Detection,4.17
117518,Depth-Bounds for Neural Networks via the Braid Arrangement,2.11
115131,Transferable Black-Box One-Shot Forging of Watermarks via Image Preference Models,4.17
116643,Watermarking Autoregressive Image Generation,3.02
117519,Depth-Bounds for Neural Networks via the Braid Arrangement,1.84
116695,Open-Vocabulary Part Segmentation via Progressive and Boundary-Aware Strategy,3.39
115952,Lessons Learned: A Multi-Agent Framework for Code LLMs to Learn and Improve,3.21
119736,Towards Robust Parameter-Efficient Fine-tuning for Federated Learning,2.84
119265,UniMRSeg: Unified Modality-Relax Segmentation via Hierarchical Self-Supervised Compensation,3.87
116141,Multivariate Latent Recalibration for Conditional Normalizing Flows,3.17
118040,"GUIDED: Granular Understanding via Identification, Detection, and Discrimination for Fine-Grained Open-Vocabulary Object Detection",4.04
115250,Solver-Free Decision-Focused Learning for Linear Optimization Problems,2.23
116915,Feasibility-Aware Decision-Focused Learning for Predicting Parameters in the Constraints,3.44
115322,Signals in the Stream: Pinpointing Attention-Causal Communication in Language Models,1.52
115310,Reparameterizable Variational Inference for Capturing Instance-Level High-Order Correlations,3.44
118698,SMARTraj$^2$: A Stable Multi-City Adaptive Method for Multi-View Spatio-Temporal Trajectory Representation Learning,4.5
116877,Split conformal classification with unsupervised calibration,1.96
119490,Optimality of the Median-of-Means Estimator under Adversarial Contamination,1.85
116301,Regret Lower Bounds for Decentralized Multi-Agent Stochastic Shortest Path Problems,3.13
121557,THUNDER: Tile-level Histopathology image UNDERstanding benchmark,4.5
117962,X-Field: A Physically Grounded Representation for 3D X-ray Reconstruction,4.5
121429,TAPVid-360: Tracking Any Point in 360 from Narrow Field of View Video,3.28
117006,LARGO: Latent Adversarial Reflection through Gradient Optimization for Jailbreaking LLMs,3.39
118297,On the necessity of adaptive regularisation: Optimal anytime online learning on $\boldsymbol{\ell_p}$-balls,2.11
116171,PRSformer: Disease Prediction from Million-Scale Individual Genotypes,4.27
119561,Hierarchical Demonstration Order Optimization for Many-shot In-Context Learning,3.49
119979,PoGDiff: Product-of-Gaussians Diffusion Models for Imbalanced Text-to-Image Generation,2.45
115529,Stochastic Shortest Path with Sparse Adversarial Costs,2.99
120221,SemCoT: Accelerating Chain-of-Thought Reasoning through Semantically-Aligned Implicit Tokens,4.5
116753,Does Stochastic Gradient really succeed for bandits?,2.73
116754,Does Stochastic Gradient really succeed for bandits?,2.37
118666,Ascent Fails to Forget,2.12
120089,ProtInvTree: Deliberate Protein Inverse Folding with Reward-guided Tree Search,4.5
115188,Differentially Private Quantiles with Smaller Error,3.02
119257,MAGNET: A Multi-agent Framework for Finding Audio-Visual Needles by Reasoning over Multi-Video Haystacks,4.5
118913,Enhanced Time Series Forecasting by Post-Forecasting Failure Identification and Revision,3.3
117221,Non-equilibrium Annealed Adjoint Sampler,2.99
115796,Bridging Arbitrary and Tree Metrics via Differentiable Gromov Hyperbolicity,4.5
118614,Defending Multimodal Backdoored Models by Repulsive Visual Prompt Tuning,4.6
115786,Adjoint Schrödinger Bridge Sampler,2.55
115897,CAT: Circular-Convolutional Attention for Sub-Quadratic Transformers,2.84
116627,Generalizing while preserving monotonicity in comparison-based preference learning models,3.22
121640,SafeVid: Toward Safety Aligned Video Large Multimodal Models,4.5
115121,JailBound: Jailbreaking Internal Safety Boundaries of Vision-Language Models,4.5
117243,RigAnyFace: Scaling Neural Facial Mesh Auto-Rigging with Unlabeled Data,3.71
119334,AgentTTS: Large Language Model Agent for Test-time Compute-optimal Scaling Strategy in Complex Tasks,4.27
119336,MLEP: Multi-granularity Local Entropy Patterns for Generalized AI-generated Image Detection,2.4
115584,AgentNet: Decentralized Evolutionary Coordination for LLM-based Multi-Agent Systems,3.44
118416,Centralized Reward Agent for Knowledge Sharing and Transfer in Multi-Task Reinforcement Learning,3.91
117574,Improving Monte Carlo Tree Search for Symbolic Regression,4.04
118413,Attribution-Driven Adaptive Token Pruning for Transformers,3.44
116636,Chirality in Action: Time-Aware Video Representation Learning by Latent Straightening,3.77
120165,Characterizing the Expressivity of Transformer Language Models,2.29
117799,Order-Level Attention Similarity Across Language Models: A Latent Commonality,4.12
115681,Let's Revise Step-by-Step: A Unified Local Search Framework for Code Generation with LLMs,3.65
115560,EvolvedGRPO: Unlocking Reasoning in LVLMs via Progressive Instruction Evolution,4.17
121761,AGENTIF: Benchmarking Large Language Models Instruction Following Ability in Agentic Scenarios,4.16
116480,Streaming Federated Learning with Markovian Data,2.55
117442,Diffusion Model as a Noise-Aware Latent Reward Model for Step-Level Preference Optimization,3.46
115273,Listwise Preference Diffusion Optimization for User Behavior Trajectories Prediction,4.27
118882,Neurosymbolic Diffusion Models,3.17
119176,Universal Cross-Tokenizer Distillation via Approximate Likelihood Matching,2.29
121410,ImgEdit: A Unified Image Editing Dataset and Benchmark,4.17
119605,Inference-Time Hyper-Scaling with KV Cache Compression,3.43
118694,CGS-GAN: 3D Consistent Gaussian Splatting GANs for High Resolution Human Head Synthesis,4.27
117115,Restoring Pruned Large Language Models via Lost Component Compensation,3.8
121496,"MoE-CAP: Benchmarking Cost, Accuracy and Performance of Sparse Mixture-of-Experts Systems",4.5
115254,One Prompt Fits All: Universal Graph Adaptation for Pretrained Models,3.4
119256,Learn and Ensemble Bridge Adapters for Multi-domain Task Incremental Learning,3.87
119750,Covariances for Free: Exploiting Mean Distributions for Training-free Federated Learning,3.02
121693,UniHG: A Large-scale Universal Heterogeneous Graph Dataset and Benchmark for Representation Learning and Cross-Domain Transferring,3.77
118080,A Difference-of-Convex Functions Approach to Energy-Based Iterative Reasoning,3.44
118813,Personalized Exercise Recommendation with Semantically-Grounded Knowledge Tracing,3.22
117023,Orthogonal Contrastive Learning for Multi-Representation fMRI Analysis,3.44
119172,A Theoretical Study on Bridging Internal Probability and Self-Consistency for LLM Reasoning,3.28
121928,Military AI Needs Technically-Informed Regulation to Safeguard AI Research and its Applications,4.1
120351,A Markov Decision Process for Variable Selection in Branch & Bound,4.33
120028,Diversifying Parallel Ergodic Search: A Signature Kernel Evolution Strategy,4.16
119516,Multitask Learning  with Stochastic Interpolants,2.99
120163,Correcting misinterpretations in additive models,4.27
118111,MoEMeta: Mixture-of-Experts Meta Learning for Few-Shot Relational Learning,3.77
117699,Improved Representation Steering for Language Models,2.4
120258,MoGe-2: Accurate Monocular Geometry with Metric Scale and Sharp Details,3.46
118687,Agents Robust to Distribution Shifts Learn Causal World Models Even Under Mediation,1.96
119952,Finding separatrices of dynamical flows with Deep Koopman Eigenfunctions,3.17
117783,Attention on the Sphere,3.17
117329,Sequential Monte Carlo for Policy Optimization in Continuous POMDPs,3.61
116261,Adaptive Riemannian ADMM for Nonsmooth Optimization: Optimal Complexity without Smoothing,2.93
115246,A Pre-training Framework for Relational Data with Information-theoretic Principles,4.04
118321,Rethinking Losses for Diffusion Bridge Samplers,2.55
117238,YEAST: Yet Another Sequential Test,3.16
117339,Learning with improvements in challenging and natural settings,3.0
117664,Scaling Diffusion Transformers Efficiently via $\mu$P,3.73
120091,Model Reconciliation via Cost-Optimal Explanations in Probabilistic Logic Programming,2.78
120137,Understanding Generalization in Physics Informed Models through Affine Variety Dimensions,1.96
116772,Synthesize Privacy-Preserving High-Resolution Images via Private Textual Intermediaries,4.04
119018,NeuroH-TGL: Neuro-Heterogeneity Guided Temporal Graph Learning Strategy  for Brain Disease Diagnosis,3.8
116319,On Evaluating Policies for Robust POMDPs,3.27
121843,MARS-VFL: A Unified Benchmark for Vertical Federated Learning with Realistic Evaluation,3.44
119061,MoESD: Unveil Speculative Decoding's Potential for Accelerating Sparse MoE,3.73
121398,CAPability: A Comprehensive Visual Caption Benchmark for Evaluating Both Correctness and Thoroughness,3.13
115000,Mind the Gap! Sparse-Input 3D Gaussian Splatting Constrained by Natural Video Completion,3.43
118232,FlowMo: Variance-Based Flow Guidance for Coherent Motion in Video Generation,2.73
118352,VR-Drive: Viewpoint-Robust End-to-End Driving with Feed-Forward 3D Gaussian Splatting,4.04
117219,A data and task-constrained mechanistic model of the mouse outer retina shows robustness to contrast variations,3.29
117406,Metric Automata Theory: A Theory of Recurrent Neural Networks,3.77
120076,Retro-R1: LLM-based Agentic Retrosynthesis,4.12
117999,Real-World Reinforcement Learning of Interactive Perception Behaviors,2.78
119522,Pancakes: Consistent Multi-Protocol Image Segmentation Across Biomedical Domains,2.99
120219,Tight Lower Bounds and Improved Convergence in Performative Prediction,4.27
119377,"Follow the Energy, Find the Path: Riemannian Metrics from Energy-Based Models",4.5
119407,Latent Retrieval Augmented Generation of Cross-Domain Protein Binders,2.84
117902,NopeRoomGS: Pose-Free Indoor 3D Gaussian Splatting via Local-to-Global Optimization,4.5
119608,Detecting High-Stakes Interactions with Activation Probes,4.33
116163,Targeted Maximum Likelihood Learning: An Optimization Perspective,2.76
118488,One-Step is Enough: Sparse Autoencoders for Text-to-Image Diffusion Models,3.51
121933,NeurIPS should lead scientific consensus on AI policy,1.52
118029,Checklists Are Better Than Reward Models For Aligning Language Models,4.04
117798,Channel Matters: Estimating Channel Influence for Multivariate Time Series,2.99
115620,UtilGen: Utility-Centric Generative Data Augmentation with Dual-Level Task Adaptation,4.5
115355,Latent Harmony: Synergistic Unified UHD Image Restoration via Latent Space Regularization and Controllable Refinement,4.06
120143,Rendering-Aware Reinforcement Learning for Vector Graphics Generation,3.46
115435,AlignVLM: Bridging Vision and Language Latent Spaces for Multimodal Document Understanding,4.12
117349,Direct3D-S2: Gigascale 3D Generation Made Easy with Spatial Sparse Attention,4.5
121691,"Scientists' First Exam: Probing Cognitive Abilities of MLLM via Perception, Understanding, and Reasoning",3.46
118856,Tree-guided Diffusion Planner,3.37
117332,DeblurDiff: Real-Word Image Deblurring with Generative Diffusion Models,4.17
121922,Setting $\varepsilon$ is not the Issue in Differential Privacy,1.96
118435,GeoClip: Geometry-Aware Clipping for Differentially Private SGD,3.39
120000,Autoregressive Motion Generation with Gaussian Mixture-Guided Latent Sampling,3.87
118672,Agnostic Learning under Targeted Poisoning: Optimal Rates and the Role of Randomness,2.11
119074,"Differentiable Decision Tree via ""ReLU+Argmin"" Reformulation",2.73
119015,A Gradient Guided Diffusion Framework for Chance Constrained Programming,4.07
115153,DIFFSSR: Stereo Image Super-resolution Using Differential Transformer,3.64
117958,Text-to-Code Generation for Modular Building Layouts in Building Information Modeling,3.61
119080,Synthesizing Photorealistic and Dynamic Urban Environments for Multimodal Robot Navigation and Collaboration,3.73
119233,Accelerating Block Coordinate Descent for LLM Finetuning via Landscape Expansion,2.92
118021,Holistic Order Prediction in Natural Scenes,2.29
119679,OpenBox: Annotate Any Bounding Boxes in 3D,2.99
115848,"Omni-DNA: A Genomic Model Supporting Sequence Understanding, Long-context, and Textual Annotation",4.5
115507,Towards Graph Foundation Models: Training on Knowledge Graphs Enables Transferability to General Graphs,4.27
118769,"With Limited Data for Multimodal Alignment, Let the STRUCTURE Guide You",4.18
115418,Anomaly Detection by an Ensemble of Pairs of Random Hyperspheres,3.9
119303,On the Entropy Calibration of Language Models,2.67
118724,RL Tango: Reinforcing Generator and Verifier Together for Language Reasoning,3.77
117085,Scaling Laws for Comparison of Open Foundation Language-Vision Models and Datasets,3.95
119861,Strategyproof Reinforcement Learning from Human Feedback,2.55
120016,4D-LRM: Large Space-Time Reconstruction Model From and To Any View at Any Time,3.46
116106,Frame In-N-Out: Unbounded Controllable Image-to-Video Generation,3.83
117262,Computable universal learning,2.12
116280,$\mu$PC: Scaling Predictive Coding to 100+ Layer Networks,2.99
117400,Adaptive Gradient Masking for Balancing ID and MLLM-based Representations in Recommendation,3.9
116609,SViMo: Synchronized Diffusion for Video and Motion Generation in Hand-object Interaction Scenarios,4.4
116688,DAIL: Beyond Task Ambiguity for Language-Conditioned Reinforcement Learning,3.18
119362,Identifying interactions across brain areas while accounting for individual-neuron dynamics with a Transformer-based variational autoencoder,2.18
117788,Neural-Driven Image Editing,4.5
115861,Which Algorithms Have Tight Generalization Bounds?,2.07
115607,Robust and Computation-Aware Gaussian Processes,3.77
118132,Safely Learning Controlled Stochastic Dynamics,2.55
115811,Reasoning Beyond Points: A Visual Introspective Approach for Few-Shot 3D Segmentation,3.9
118695,Quantum-inspired Multi-dimensional Visual Fields with Learnable Energy Representations,4.04
116240,Efficient Hybrid Language Model Compression through Group-Aware SSM Pruning,4.0
119597,Variational Inference with  Mixtures of Isotropic Gaussians,2.55
119430,SALMONN-omni: A Standalone Speech LLM without Codec Injection for Full-duplex Conversation,4.5
121472,SWE-rebench: An Automated Pipeline for Task Collection and Decontaminated Evaluation of Software Engineering Agents,4.04
118546,HQA-VLAttack: Towards High Quality Adversarial Attack on Vision-Language Pre-Trained Models,4.27
116514,On Epistemic Uncertainty of Visual Tokens for Object Hallucinations in Large Vision-Language Models,2.28
117388,Causal Climate Emulation with Bayesian Filtering,3.02
120111,FairDICE: Fairness-Driven Offline Multi-Objective Reinforcement Learning,3.61
115929,The Price of Sparsity: Sufficient Conditions for Sparse Recovery using Sparse and Sparsified Measurements,1.79
115229,Multi-dataset Joint Pre-training of Emotional EEG Enables Generalizable Affective Computing,4.04
117137,Deliberation on Priors: Trustworthy Reasoning of Large Language Models on Knowledge Graphs,4.27
116306,Prior-Guided Diffusion Planning for Offline Reinforcement Learning,3.44
118407,FreqPolicy: Frequency Autoregressive Visuomotor Policy with Continuous Tokens,4.5
119160,Anchored Diffusion Language Model,4.04
121822,MolVision: Molecular Property Prediction with Vision Language Models,3.91
117398,$O(\sqrt{T})$ Static Regret and Instance Dependent Constraint Violation for Constrained Online Convex Optimization,2.4
115155,Beyond $\tilde{O}(\sqrt{T})$ Constraint Violation for Online Convex Optimization with Adversarial Constraints,2.23
119144,GAM-Agent: Game-Theoretic and Uncertainty-Aware Collaboration for Complex Visual Reasoning,3.87
120284,CF-VLM：CounterFactual Vision-Language Fine-tuning,3.77
117433,Tri-MARF: A Tri-Modal Multi-Agent Responsive Framework for Comprehensive 3D Object Annotation,4.04
115165,Fisher meets Feynman: score-based variational inference with a product of experts,2.56
117069,Mind the Gap: Removing the Discretization Gap in Differentiable Logic Gate Networks,2.73
121745,Reasoning Gym: Reasoning Environments for Reinforcement Learning with Verifiable Rewards,3.18
118756,Diffusion Guided Adversarial State Perturbations in Reinforcement Learning,3.17
121939,Stop DDoS Attacking the Research Community with AI-Generated Survey Papers,2.55
120182,Matching Markets Meet LLMs: Algorithmic Reasoning with Ranked Preferences,2.29
119812,Diffusing DeBias: Synthetic Bias Amplification for Model Debiasing,4.5
115214,Train to Defend: First Defense Against Cryptanalytic Neural Network Parameter Extraction Attacks,3.44
121672,Improving Deep Learning for Accelerated MRI With Data Filtering,3.87
115125,Enforcing convex constraints in Graph Neural Networks,2.99
115876,A Smooth Sea Never Made a Skilled $\texttt{SAILOR}$: Robust Imitation via Learning to Search,3.73
118970,Efficient and Provably Robust Algorithmic Recourse via the Rashomon Set,2.99
118214,Advancing Compositional Awareness in CLIP with Efficient Fine-Tuning,4.04
116074,SANSA: Unleashing the Hidden Semantics in SAM2 for Few-Shot Segmentation,3.77
116107,Efficiently Scaling LLM Reasoning Programs with Certaindex,3.24
119181,$\boldsymbol{\lambda}$-Orthogonality Regularization for Compatible Representation Learning,2.73
115111,Spectral Analysis of Diffusion Models with Application to Schedule Design,3.43
116698,Towards Accurate Time Series Forecasting via Implicit Decoding,4.33
118063,Role-aware Multi-agent Reinforcement Learning for Coordinated Emergency Traffic Control,4.1
121562,A2Seek: Towards Reasoning-Centric Benchmark for Aerial Anomaly Understanding,4.27
115769,Fine-Tuning Discrete Diffusion Models with Policy Gradient Methods,2.01
119919,Protocols for Verifying Smooth Strategies in Bandits and Games,2.33
121813,CheMixHub: Datasets and Benchmarks for Chemical Mixture Property Prediction,4.27
119465,Asymmetric Dual Self-Distillation for 3D Self-Supervised Representation Learning,3.77
117845,Continual Release Moment Estimation with Differential Privacy,2.28
118196,Inductive Domain Transfer In Misspecified Simulation-Based Inference,3.9
118949,Optimal Online Change Detection via Random Fourier Features,2.42
119219,Lookahead Routing for Large Language Models,3.44
120099,Just One Layer Norm Guarantees Stable Extrapolation,1.85
115641,Analyzing the Power of Chain of Thought through Memorization Capabilities,2.56
119859,The Generative Leap: Tight Sample Complexity for Efficiently Learning Gaussian Multi-Index Models,2.72
115845,Provable Watermarking for Data Poisoning Attacks,3.17
117017,Angular Steering: Behavior Control via Rotation in Activation Space,3.91
117089,Beyond Scalar Rewards: An Axiomatic Framework for Lexicographic MDPs,1.85
117397,SEMPO: Lightweight Foundation Models for Time Series Forecasting,4.17
116371,Simple and Effective Specialized Representations for Fair Classifiers,3.77
115022,TAMI: Taming Heterogeneity in Temporal Interactions for Temporal Graph Link Prediction,4.5
119052,BayeSQP: Bayesian Optimization through Sequential Quadratic Programming,3.28
115180,Differentiable Hierarchical Visual Tokenization,2.72
118497,Residual Stream Analysis of Overfitting And Structural Disruptions,3.61
119342,Treatment Effect Estimation for Optimal Decision-Making,3.17
118126,Provable Meta-Learning with Low-Rank Adaptations,3.66
117290,Spectral Graph Coarsening Using Inner Product Preservation and the Grassmann Manifold,3.77
120194,Conformal Prediction for Causal Effects of Continuous Treatments,3.61
118629,DAMamba: Vision State Space Model with Dynamic Adaptive Scan,3.36
117705,Generative Trajectory Stitching through Diffusion Composition,3.57
116016,Rethinking Tokenized Graph Transformers  for Node Classification,4.17
121371,DynamicVL: Benchmarking Multimodal Large Language Models for Dynamic City Understanding,4.33
117855,Universal Causal Inference in a Topos,2.23
115985,Neural B-frame Video Compression with Bi-directional Reference Harmonization,4.5
120289,ComPO: Preference Alignment via Comparison Oracles,2.99
121770,NOVA: A Benchmark for Anomaly Localization and Clinical Reasoning in Brain MRI,4.17
117097,Dense Metric Depth Estimation via Event-based Differential Focus Volume Prompting,3.28
121771,NOVA: A Benchmark for Anomaly Localization and Clinical Reasoning in Brain MRI,3.62
121805,FailureSensorIQ: A Multi-Choice QA Dataset for Understanding Sensor Relationships and Failure Modes,4.04
116952,O3SRL: Online Optimization for Offline Safe Reinforcement Learning,3.62
119434,Robust Label Proportions Learning,4.04
119199,DOVE: Efficient One-Step Diffusion Model for Real-World Video Super-Resolution,4.33
121475,Beyond Chemical QA: Evaluating LLM's Chemical Reasoning with Modular Chemical Operations,4.33
120327,Unleashing the Power of One-Step Diffusion based Image Super-Resolution via a Large-Scale Diffusion Discriminator,3.02
119916,RAPTR: Radar-based 3D Pose Estimation using Transformer,4.12
116740,Chain-of-Retrieval Augmented Generation,4.7
116590,Language Models Can Predict Their Own Behavior,2.56
117987,Projection-Manifold Regularized Latent Diffusion for Robust General Image Fusion,3.11
119324,$\mathtt{VIBE}$: Video-to-Text Information Bottleneck Evaluation for TL;DR,2.54
119186,Frequency-Aware Token Reduction for Efficient Vision Transformer,2.55
115627,Alternating Gradient Flows: A Theory of Feature Learning in Two-layer Neural Networks,4.17
117142,Pre-trained Large Language Models Learn Hidden Markov Models In-context,2.99
118727,What Really is a Member? Discrediting Membership Inference via Poisoning,3.02
115453,SuffixDecoding: Extreme Speculative Decoding for Emerging AI Applications,4.04
115678,Self-Supervised Selective-Guided Diffusion Model for Old-Photo Face Restoration,3.87
117686,Solvable Dynamics of Contrastive Word Embeddings and the Formation of Linear Representations,2.34
117586,Risk Bounds For Distributional Regression,1.84
115974,Network two-sample test for block models,2.29
118718,Constrained Best Arm Identification,2.55
118499,Prompt Tuning Transformers for Data Memorization,1.52
119996,VideoRFT: Incentivizing Video Reasoning Capability in MLLMs via Reinforced Fine-Tuning,4.04
121473,Video-SafetyBench: A Benchmark for Safety Evaluation of Video LVLMs,4.5
115078,Faithful Group Shapley Value,2.72
118195,Performative Validity of Recourse Explanations,2.58
116963,Optimal community detection in dense bipartite graphs,2.73
115745,Optimal Regret of Bandits under Differential Privacy,3.73
115187,Optimal Best Arm Identification under Differential Privacy,3.0
116995,EVOREFUSE: Evolutionary Prompt Optimization for Evaluation and Mitigation of LLM Over-Refusal to Pseudo-Malicious Instructions,4.5
116836,Less is More: an Attention-free Sequence Prediction Modeling for Offline Embodied Learning,4.7
115093,Semantic Representation Attack against Aligned Large Language Models,2.99
121636,C3Po: Cross-View Cross-Modality Correspondence by Pointmap Prediction,3.44
119709,Root Cause Analysis of Outliers with Missing Structural Knowledge,3.06
121976,Dropout Regularization Versus l2-Penalization in the Linear Model,1.24
118313,Distribution-Aware Tensor Decomposition for Compression of Convolutional Neural Networks,3.93
115853,Efficient Part-level 3D Object Generation via Dual Volume Packing,3.9
118149,PyraMotion: Attentional Pyramid-Structured Motion Integration for Co-Speech 3D Gesture Synthesis,3.61
117870,DeltaFlow: An Efficient Multi-frame Scene Flow Estimation Method,4.27
121927,Statistically Valid Post-Deployment Monitoring Should Be Standard for AI-Based Digital Health,3.22
115346,Towards 3D Objectness Learning in an Open World,3.66
118230,SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement,4.5
119448,Elevating Visual Perception in Multimodal LLMs with Visual Embedding Distillation,3.72
115309,Point-RFT: Improving Multimodal Reasoning with Visually Grounded Reinforcement Finetuning,3.87
121926,A Sustainable Machine Learning Economy Needs Data Deals That Work for Generators,3.46
121764,FAIR Universe HiggsML Uncertainty Dataset and Competition,3.95
119754,A Closer Look at Model Collapse: From a Generalization-to-Memorization Perspective,2.99
117307,DreamPRM: Domain-reweighted Process Reward Model for Multimodal Reasoning,3.44
118100,Brain-Like Processing Pathways Form in Models With Heterogeneous Experts,4.1
119277,On the Convergence of Stochastic Smoothed Multi-Level Compositional Gradient Descent Ascent,2.4
117162,Towards Provable Emergence of In-Context Reinforcement Learning,2.12
115587,Privacy-Preserving Machine Learning with Plausible Deniability,2.78
119224,Automaton Constrained Q-Learning,2.45
118924,Least squares variational inference,3.21
118199,Discovering Latent Graphs with GFlowNets for Diverse Conditional Image Generation,3.87
116701,Training-free Online Video Step Grounding,2.99
117323,LLM-driven Indoor Scene Layout Generation via Scaled Human-aligned Data Synthesis and Multi-Stage Preference Optimization,3.95
119415,Meta-Learning an In-Context Transformer Model of Human Higher Visual Cortex,4.5
121633,Envisioning Beyond the Pixels: Benchmarking Reasoning-Informed Visual Editing,4.5
121634,Envisioning Beyond the Pixels: Benchmarking Reasoning-Informed Visual Editing,3.9
119311,Flow-Based Policy for Online Reinforcement Learning,3.9
116571,High-order Equivariant Flow Matching for Density Functional Theory Hamiltonian Prediction,4.04
117263,Balanced Active Inference,2.95
121848,MLLM-ISU: The First-Ever Comprehensive Benchmark for Multimodal Large Language Models based Intrusion Scene Understanding,3.77
115331,Distance Adaptive Beam Search for Provably Accurate Graph-Based Nearest Neighbor Search,2.73
118299,Scale-invariant attention,2.28
117025,Robust and Scalable Autonomous Reinforcement Learning in Irreversible Environments,2.18
118472,Towards Straggler-Resilient Split Federated Learning: An Unbalanced Update Approach,2.73
118743,"No Loss, No Gain: Gated Refinement and Adaptive Compression for Prompt Optimization",4.5
117051,Leveraging Importance Sampling to Detach Alignment Modules from Large Language Models,3.52
115939,Leveraging robust optimization for llm alignment under distribution shifts,4.0
121687,SwitchLingua: The First Large-Scale Multilingual and Multi-Ethnic Code-Switching Dataset,4.47
117858,Design-Based Bandits Under Network Interference: Trade-Off Between Regret and Statistical Inference,3.02
119349,Do LLMs Really Forget? Evaluating Unlearning  with Knowledge Correlation and Confidence Awareness,3.9
119372,Why Diffusion Models Don’t Memorize:  The Role of Implicit Dynamical Regularization in Training,3.22
119373,Why Diffusion Models Don’t Memorize:  The Role of Implicit Dynamical Regularization in Training,2.8
119318,Text to Sketch Generation with Multi-Styles,2.73
119378,Adaptive Kernel Design for Bayesian Optimization Is a Piece of CAKE with LLMs,2.95
116413,Explainable Reinforcement Learning from Human Feedback to Improve Alignment,2.83
116433,RLVR-World: Training World Models with Reinforcement Learning,2.51
116861,FutureSightDrive: Thinking Visually with Spatio-Temporal CoT for Autonomous Driving,2.55
121983,Fine-grained Analysis and Faster Algorithms for Iteratively Solving Linear Systems,1.85
115623,Optimizing Chain-of-Thought Reasoners via Gradient Variance Minimization in Rejection Sampling and RL,3.02
115825,Transforming Generic Coder LLMs to Effective Binary Code Embedding Model for Similarity Detection,3.44
116213,DeCaFlow: A deconfounding causal generative model,2.99
119136,Geometric Algorithms for Neural Combinatorial Optimization with Constraints,3.02
119202,SPACE: SPike-Aware Consistency Enhancement for Test-Time Adaptation in Spiking Neural Networks,3.74
119657,Unbiased Sliced Wasserstein Kernels for High-Quality Audio Captioning,3.77
119452,MoodAngels: A Retrieval-augmented Multi-agent Framework for Psychiatry Diagnosis,3.65
121399,SAGE-Eval: Evaluating LLMs for Systematic Generalizations of Safety Facts,3.81
115663,Locality in Image Diffusion Models Emerges from Data Statistics,3.05
121974,Stationary Kernels and Gaussian Processes on Lie Groups and their Homogeneous Spaces I: the compact case,2.83
121975,Stationary Kernels and Gaussian Processes on Lie Groups and their Homogeneous Spaces II: non-compact symmetric spaces,2.83
119286,Scalable Fingerprinting of Large Language Models,3.46
117561,Broken Tokens? Your Language Model can Secretly Handle Non-Canonical Tokenizations,3.28
115428,Boundary-to-Region Supervision for Offline Safe Reinforcement Learning,3.57
118682,Scaling Speculative Decoding with Lookahead Reasoning,3.22
117948,STEAD: Robust Provably Secure Linguistic Steganography with Diffusion Language Model,2.97
121427,DisasterM3: A Remote Sensing Vision-Language Dataset for Disaster Damage Assessment and Response,4.17
116057,Uncertainty-aware Preference Alignment for Diffusion Policies,4.27
118267,Online Strategic Classification With Noise,2.4
117822,Exploiting Vocabulary Frequency Imbalance in Language Model Pre-training,2.56
119210,Sparse Autoencoders Learn Monosemantic Features in Vision-Language Models,4.5
121430,MMTU: A Massive Multi-Task Table Understanding and Reasoning Benchmark,3.73
115739,State Entropy Regularization for Robust Reinforcement Learning,2.58
115740,State Entropy Regularization for Robust Reinforcement Learning,2.24
119078,Reaction Prediction via Interaction Modeling of Symmetric Difference Shingle Sets,3.61
118618,Tackling Continual Offline RL through Selective Weights Activation on Aligned Spaces,3.46
116269,Analytic Energy-Guided Policy Optimization for Offline Reinforcement Learning,3.46
116548,High-Order Flow Matching: Unified Framework and Sharp Statistical Rates,2.74
119841,GUI-Actor: Coordinate-Free Visual Grounding for GUI Agents,4.5
117678,Policy Gradient Methods Converge Globally in Imperfect-Information Extensive-Form Games,2.12
119375,Periodic Skill Discovery,2.84
119600,ADG: Ambient Diffusion-Guided Dataset Recovery for Corruption-Robust Offline Reinforcement Learning,4.5
